Soil_Moisture,Rainfall,Temperature,Humidity,pH_Level,Nitrogen_Content,Phosphorus_Content,Potassium_Content,Crop_Height,Yield_Per_Hectare,Irrigation_Frequency,Seed_Rate,Pesticide_Usage,Weed_Infestation,Harvest_Time,Fertilizer_Usage,Soil_Type,Irrigation_Type,Crop_Type,Yield
36.66773084,73.59668829,59.75333881,42.854281,89.79306366,34.09000838,46.33597037,93.97846658,41.85960126,25.0059923,21.95755736,70.65278867,31.42950647,82.32166768,78.46556924,54.55812573,Clay,Flood,Cereal,400.3950162
31.02469759,64.90066754,76.6597223,48.919345,77.65117903,92.04371979,87.61423461,,59.89276367,50.12396039,32.77283892,45.20830975,27.38655215,49.90673917,69.50496783,40.13626936,Loamy,Flood,Fruit,351.6342381
13.78838707,38.16166548,53.65161888,66.08551821,48.05815682,43.14365109,26.29566092,65.29791684,65.38651097,40.61538553,13.79149633,45.98089728,95.86786177,54.19302579,54.71998735,26.89530196,Clay,Drip,Vegetable,182.9886877
11.60865413,34.39866284,17.68627271,16.69855766,56.54353261,14.09951404,58.98130818,12.52047875,38.94255463,52.08923118,16.53497673,78.84005758,28.24449369,70.2974214,10.19564054,45.05255193,Loamy,Flood,Cereal,157.9022522
98.89501508,63.79014544,97.5215251,55.33225851,43.29989974,37.02044004,95.54953347,93.86096887,61.32233125,48.6254825,31.90449513,54.95159208,82.73514798,29.911955,65.21208405,55.71812904,Sandy,Flood,Cereal,690.1534412
48.49958204,87.94860703,56.62093882,26.43626172,76.67018804,57.79984803,66.28578669,57.06885774,31.29898415,68.00302234,11.75763523,75.30899173,43.20731886,44.73365832,42.03617077,55.42209521,Loamy,Sprinkler,Fruit,510.1574954
44.58939824,95.2060356,65.27676199,61.65776575,80.57684613,46.73996403,83.52716054,13.89008363,22.9038104,94.3470594,32.08695329,55.46721059,98.70938628,66.23571196,20.59859501,45.46094378,Sandy,Flood,Vegetable,507.2827525
71.16825544,19.5315224,31.29488044,67.3664151,78.69566712,34.64582672,68.8204653,40.82499937,43.65732333,19.70779046,68.94786908,63.36148073,43.13401663,12.59886423,50.01636373,52.33930751,Loamy,Flood,Vegetable,416.0280631
,23.93457513,53.51482766,60.10383309,75.03505524,21.81909248,85.54337772,16.91645157,76.53606659,18.93341344,15.49963706,78.46431651,41.63649624,49.32742903,76.19979901,46.07827376,Sandy,Sprinkler,Cereal,221.3167002
95.49650656,95.02626329,48.62345428,76.44659594,28.40539048,83.72480501,95.00390919,45.36499954,92.45684333,86.75255,49.306301,64.65778686,67.3717266,63.89649427,96.55100152,48.65982653,Loamy,Drip,Fruit,761.2547249
80.7710513,76.28817055,16.74062578,40.20483198,40.41729813,99.65307179,34.56295548,70.29337079,51.19426463,55.57570342,92.17979082,65.40535984,96.5365126,97.06379788,43.6694402,62.62120709,,Drip,Vegetable,628.9406206
18.04699021,89.46944423,19.55443182,78.85959325,52.28608915,39.65879202,25.26949731,52.29009172,67.85413194,78.97645212,81.2156346,81.02976323,97.85886452,88.93149055,58.84509688,36.66196783,Loamy,Sprinkler,Vegetable,358.63421
47.58226982,28.23693707,85.37252677,48.94903735,39.77136923,44.34589398,53.55916753,44.53499572,19.27334179,29.38797132,37.48937521,95.41781342,73.64855318,35.26677576,86.6119945,68.86712367,Loamy,Drip,Vegetable,321.668678
89.12064768,62.8827284,31.5837957,53.57660485,77.94461801,65.62337722,73.16761841,20.7241341,91.40173827,84.59763159,93.23249313,43.90445385,77.91457291,55.64890936,40.0599478,51.73917661,,Drip,Fruit,628.9442225
95.02588201,73.1025635,27.54624443,68.32919145,39.64181718,74.65973273,30.44721279,,61.17437922,93.14619618,39.66818471,61.94054415,60.70619584,15.07729354,22.80315205,70.18735417,Loamy,Flood,Fruit,697.7253766
52.06613601,71.21006969,55.44203061,11.65225456,22.44088781,45.28265813,10.36913054,19.0128959,80.23044229,67.1934714,16.52639467,17.7645842,78.01981652,31.66789733,35.36936481,68.61327897,Loamy,Flood,Cereal,474.1850601
65.20702503,46.73365218,79.18724182,68.85947993,45.91364068,91.44365653,40.86416043,82.67488585,81.49970808,19.52911193,99.46503611,42.29234925,87.38016895,79.73702813,90.92105468,27.26104969,Clay,Flood,Fruit,465.5569466
25.03305515,11.38554025,15.57518667,65.67266342,98.19229895,60.40035903,97.19734019,22.17158452,33.08324737,90.57653327,88.30202745,47.08443033,53.74857729,21.0982611,24.34537976,51.83776094,Clay,Drip,Vegetable,151.8661724
,62.46334511,61.91271277,37.88624051,30.32932716,50.53510688,72.54707145,63.58360299,57.62570079,81.32389546,51.9339505,85.17135851,65.78760365,33.19214724,39.62989549,40.18695307,Clay,Flood,Cereal,685.0013468
30.85045312,32.77913853,20.72893986,17.72148564,65.0942793,68.20054778,46.11928995,40.84663722,96.44317764,77.57899989,69.97388718,56.20531619,58.35850257,94.96382516,51.81762795,48.6470268,Clay,Drip,Fruit,245.1482796
94.84585967,50.52288215,13.28149457,18.18419049,48.96757449,95.75234634,27.33184876,30.33805462,18.06710903,13.305537,70.41052701,75.7959736,60.62235522,84.14702204,86.24019011,54.57408451,Clay,Flood,Vegetable,626.5033526
68.46819841,96.18229136,14.74695569,93.09013723,16.39221109,81.5097065,42.04807064,67.55215955,71.47449082,81.90662727,27.50340077,11.710666,90.10431189,80.36449414,94.39419553,64.57116055,Clay,Drip,Vegetable,635.1496183
64.69631154,45.91317859,85.07476974,72.03513891,53.90889454,13.60118175,25.285549,51.13020784,96.60376702,22.41559094,28.00437698,51.80434027,42.00551472,87.81017413,48.32292787,39.15044791,,Sprinkler,Cereal,469.5319313
56.14196599,85.5821446,20.61752353,21.43923524,73.19478958,39.90789197,19.56752392,46.01309206,37.05193972,30.01475586,52.2622633,91.11858986,28.7365623,77.46451179,93.87586435,75.29163202,Clay,Sprinkler,Cereal,537.790869
30.76028305,26.96865452,14.0636228,42.10508524,56.18979782,52.34902165,91.60681353,63.35668044,87.53031293,61.94213514,92.04158261,30.18825184,51.06520992,20.85275945,24.53131854,44.19036744,Clay,Flood,Fruit,243.4990723
25.88752288,70.52144482,49.41098984,63.32346945,88.48954574,38.3065815,99.78853045,54.21408656,94.02917909,33.84826956,10.89943974,12.83699668,28.72766714,56.49051938,24.11670627,36.56774396,Clay,Drip,Fruit,344.6653928
29.84375882,97.9306259,85.95941247,85.20145346,36.0043315,73.01688047,24.77029956,37.31357877,77.23775885,69.52133857,80.42550724,49.00678603,54.85603831,49.98195287,95.43257377,60.94968735,Clay,Sprinkler,Cereal,445.3728463
26.77944359,19.17037908,33.61675388,13.92948358,17.76242542,84.36422349,14.9070303,60.3155159,30.81954811,64.72634029,15.17741053,73.39886386,91.31572948,38.00364204,55.87121202,51.27513084,Sandy,Sprinkler,Cereal,196.9878352
80.16260262,10.7487948,47.95413558,31.29698183,94.29090505,75.82105857,39.67579964,70.25487189,40.06006469,19.73346382,53.03999034,50.90171562,65.56901684,85.06363687,26.73170518,72.11263156,Loamy,Flood,Vegetable,439.7547651
41.51127333,49.02245134,13.59302793,90.07740913,44.03767146,99.03999581,51.54932627,,13.2228365,69.04131216,67.40855498,51.39804822,86.9889568,51.77252821,53.91913335,40.15951237,Loamy,Flood,Fruit,358.7410218
15.20584089,18.33629347,50.41706627,10.82489952,61.87649963,34.52928831,28.43391224,,84.83079108,93.15594188,71.80833404,70.28245371,24.95718277,15.42678412,80.48900398,51.84292552,Clay,Drip,Vegetable,130.332654
97.21923671,77.35459147,61.98517726,28.12591925,81.28028135,88.74905455,37.12824206,15.19149561,86.46500679,24.49989147,15.26313373,32.89499275,91.07862333,34.74690253,84.42283292,62.70145325,Clay,Sprinkler,Cereal,715.4783423
89.54072965,92.30937975,61.38163484,96.31217584,39.18822975,78.99603987,28.07836621,26.77648727,66.9439279,63.73558188,47.67432556,77.67008125,64.1608448,30.57589522,87.7572331,41.54334275,Sandy,Drip,Cereal,718.1770674
,49.06188754,39.9184023,,74.45480844,42.59608818,79.68345116,60.44578607,41.72750661,40.76788347,62.54535345,23.78021778,12.85838099,89.87309963,61.26138128,62.81664304,Clay,Drip,Cereal,615.5145171
99.54170404,33.28404779,38.39798626,33.550423,22.18769648,76.07120893,74.13201489,87.95700237,16.91299249,51.36505046,15.94409836,45.61755448,66.98070598,68.26942906,88.02514129,53.97731504,,Flood,Fruit,603.4672475
25.65057243,49.09629871,19.5961257,16.0291985,36.21643725,19.36683608,67.14563642,,77.77518489,35.83001612,22.15851009,69.04072976,95.62572606,60.43386393,55.90271879,39.9448849,Loamy,Drip,Cereal,270.7331859
45.6617817,75.11030361,43.01184886,12.53722064,23.02395725,81.04001341,44.84960714,16.29496091,75.38735742,41.87175727,69.72840906,84.55321065,17.12503004,55.59843175,64.63539122,62.63248198,Loamy,Drip,Cereal,448.256888
,10.81487454,18.9545202,32.02705717,83.01075026,57.90975423,91.81368472,47.71945777,92.13422696,12.60206409,56.94743769,81.2377964,62.42105174,68.51017248,78.2847822,48.03614199,Clay,Sprinkler,Fruit,432.6415805
72.64185562,63.05085905,78.99363502,89.33372376,30.03843117,36.30611554,97.25792874,62.47058347,75.74788189,98.33965641,24.56457951,74.95170394,92.39307426,77.93879921,48.28917634,61.88475501,Sandy,Drip,Cereal,551.0809118
23.85063157,65.19625164,96.9646868,47.43222889,74.56631999,69.01995716,25.62753814,23.23629141,84.5825448,66.23199299,58.17154032,42.31867452,10.87256515,59.89462352,16.62233384,42.97142139,Sandy,Sprinkler,Fruit,306.2385917
83.42498125,67.39194222,97.3067011,74.83000322,94.89685575,67.74579988,30.07113773,78.88889951,77.13591561,55.06350314,92.14231361,21.00738847,66.78216338,94.44568736,41.51497212,35.47880681,Loamy,Sprinkler,Cereal,612.0185057
30.19965147,31.7819872,87.85639894,92.64565318,57.49949882,28.85376004,57.30679252,76.98117326,66.76184695,44.53438146,11.40288263,29.51507959,52.74120626,97.91507536,66.15497951,45.59878732,Loamy,Drip,Fruit,248.5575338
30.14358533,74.2647451,64.07129344,46.72364154,58.6026273,12.73576733,18.21255124,91.30069123,48.42697548,58.54371029,67.83703961,87.83504331,41.22903868,99.58080849,27.30991327,48.7779015,Sandy,Drip,Fruit,371.1318229
58.32769806,18.22523377,73.07791275,27.21496339,51.49302113,49.02603282,49.28035589,10.76374109,91.19055778,44.20953988,16.62853911,87.15982331,66.4782841,70.24519991,23.35468271,51.94968697,Sandy,Sprinkler,Fruit,348.7064554
63.36459414,27.93433028,35.66852224,56.54061378,39.33011291,61.25606824,62.36121383,29.50158196,68.58717147,42.39171347,10.58044987,95.64047673,14.74318851,93.93584201,36.37724901,55.33836421,Loamy,Drip,Fruit,399.5174309
62.20775871,88.9723042,66.76933782,91.72753184,52.80895278,88.89447505,56.9866214,84.44680428,45.85197898,51.75518875,23.55890398,16.83897867,77.77567417,46.40317258,12.89003161,69.59622459,Sandy,Sprinkler,Vegetable,579.0121101
18.23381537,76.48508357,51.00845945,82.39369727,64.2526779,93.53951161,39.78177248,70.35220457,17.51223657,34.83847303,48.06159687,58.31281767,10.40315292,87.36331521,76.90806083,48.96568609,Loamy,Drip,Fruit,329.4607758
88.97147764,11.23709986,53.38156058,15.9246859,98.7392415,57.59246963,58.82012255,90.49508683,,26.204491,82.21095991,68.38147404,37.62421694,91.82568689,33.2844042,67.81783696,Sandy,Sprinkler,Fruit,477.635677
33.90400383,32.35386343,78.19989043,72.33155201,94.39881034,77.84231354,96.29208588,15.14616891,,60.09453084,35.36069469,73.95916394,55.35627739,91.37264251,21.1814557,60.24867329,Clay,Sprinkler,Fruit,272.4689287
21.65634292,29.29658347,35.372652,61.47077702,87.59376625,49.53729451,28.54156639,63.72675691,34.8071833,85.84888925,66.31058911,67.94769115,43.93200255,84.77616546,72.92164744,49.1902744,Loamy,Flood,Fruit,196.7388404
89.98732719,34.37256952,38.62356505,91.67168587,90.02174821,77.14739409,68.93482226,61.21419174,29.91118131,23.754536,47.00409742,79.30102509,37.67283417,46.59392455,85.86352113,53.06651928,Sandy,Drip,Cereal,547.3009543
96.00863484,32.28037933,93.2177612,21.02332752,52.1064265,28.43213724,13.90570247,13.21069747,,12.94609065,31.08986128,42.35244187,84.77516309,24.30167338,11.78880363,53.95855179,Loamy,Sprinkler,Cereal,586.766167
87.59148555,15.62736662,15.06018654,58.06325019,69.16998945,43.39582613,15.9774764,56.21698692,25.28383113,32.21305706,56.28224029,26.14894949,94.13493168,40.05607207,31.02397937,60.25691789,Sandy,Sprinkler,Fruit,495.4513245
,51.30464649,53.70708686,89.15164242,90.55600506,67.08051989,59.66454018,64.85682802,82.0369057,98.17485791,81.77180413,28.41250349,88.63414164,79.05597124,95.07090924,61.78242017,Clay,Drip,Fruit,567.4304823
68.97177826,75.94601273,92.15207204,46.90214081,45.36556885,11.6342169,19.44452623,27.21638568,53.59313362,84.58822664,84.92431331,11.07808205,57.01881817,30.95969602,44.67287223,35.99859613,Clay,Drip,Vegetable,573.4559552
59.57716335,64.60585522,64.9326707,53.3795426,96.55862305,75.02151793,12.01121096,34.59966248,61.64764966,63.62794482,86.18675787,41.52896849,89.57477577,53.04448583,94.4732857,59.78627594,Clay,Drip,Fruit,497.9011111
17.82880839,70.55845017,59.17663668,16.34146099,47.42074559,85.19819511,25.43616979,67.63126117,23.26449408,93.63240237,40.47020313,18.25696458,92.87754087,60.88595662,34.67912845,54.07793073,Loamy,Flood,Fruit,299.8952813
46.76078918,17.30342607,32.47697613,35.03292764,64.09743989,45.9227495,60.83642539,,39.21187021,50.07512052,81.41104582,38.93398235,46.83145573,64.34727062,29.6260872,53.92649476,,Drip,Fruit,290.5466434
43.54196653,95.63416392,40.89479402,39.20559843,73.88242419,50.31481755,73.30068591,87.22122918,46.90807149,98.49525423,29.09606096,66.53890694,35.51012736,94.21529935,29.26975706,48.67072291,Loamy,Flood,Cereal,500.5433256
33.37784054,85.46426505,86.68435742,95.06102039,95.55328118,86.6153991,28.22307077,40.81435894,82.73915475,36.66718406,76.45825911,90.503025,18.84386852,69.53437184,17.67057944,57.03683626,Clay,Drip,Fruit,432.447216
75.10781023,82.45812866,60.32963186,35.44006245,32.01546466,79.80891718,70.14334935,33.99936925,79.31435708,31.62751746,95.35459836,85.56449059,53.11827289,80.76689345,90.67890597,58.88406788,Loamy,Flood,Fruit,624.730679
54.62881616,84.06854245,56.32679744,51.47818617,77.15178804,35.93345401,26.4228698,98.63793463,30.06797273,67.4243381,11.23694512,32.74067908,95.16672284,62.36905131,98.18515204,51.12157516,,Drip,Vegetable,529.1035899
17.29415943,93.94394573,18.96217422,70.41739812,56.87340275,39.15784959,65.2111684,,65.45611734,44.03385712,49.63275381,22.0674828,60.48167753,85.0222287,95.90579265,60.21745783,Sandy,Flood,Cereal,375.0851104
,58.98285695,11.44253408,24.59650352,34.17014266,71.09904092,47.07637119,12.60934705,31.9110722,66.37289878,68.29938896,27.37650464,70.08058916,33.72972518,86.68253258,43.68996991,Sandy,Sprinkler,Vegetable,330.1245941
71.49328873,28.02538161,96.73166698,53.77981484,79.89461558,60.68782832,68.84195584,79.36557538,98.94224401,37.44959665,73.15981934,97.38879867,20.15954366,28.88899045,86.21991169,50.11798647,Loamy,Flood,Fruit,441.289285
16.85177735,65.51052471,43.92875506,76.46851355,59.70000522,24.6006614,99.55474772,19.93012964,95.69114903,65.61264312,25.84789824,59.45270317,22.91676977,93.36880439,69.49769205,53.60921875,Clay,Flood,Vegetable,289.3929703
86.60862226,76.85933443,64.28917559,88.01696917,69.48764386,37.89369183,94.40352687,12.47366753,60.69382485,34.81716345,97.49649477,26.42520007,51.80259358,72.41327887,84.35923408,46.90537285,Clay,Sprinkler,Fruit,667.7967307
54.56318743,76.4125654,17.17435659,66.36333472,39.06109617,90.99849492,10.38535821,34.63259644,72.90123147,14.58748619,65.37388312,85.66715392,95.61383191,70.43730194,28.75081279,46.69033055,Sandy,Drip,Fruit,501.2303866
53.25279196,56.93041218,71.48028572,70.21481638,53.31465566,71.93569931,89.68948879,34.24112912,82.1287344,92.09223117,24.79065411,45.56721199,42.47061774,52.05657148,44.91213673,40.70152776,Clay,Sprinkler,Cereal,429.5391725
63.31670062,16.16128474,93.93100378,21.36551253,65.56188259,98.73768859,15.98417157,83.73868861,,89.48846817,11.84702605,90.92999368,88.97356372,43.90275334,67.6752664,54.31657156,Clay,Sprinkler,Vegetable,364.9945648
,43.40016446,61.80987277,95.11988475,46.44197328,79.0311277,95.77419275,73.96005213,72.9845822,97.37183343,80.49377789,33.46094142,20.82597341,60.0122075,88.72941993,69.44888901,Loamy,Sprinkler,Fruit,548.6592419
41.30282871,92.86899476,21.35037901,21.93166697,27.85352859,94.77769889,35.36431112,98.34484846,,74.48744586,17.17342655,45.38995829,65.53154862,20.85097145,69.44225161,56.02178729,Sandy,Flood,Vegetable,485.2439803
71.02145373,62.60040188,62.35493747,79.72056435,96.54764431,29.45697165,44.38313474,74.03616103,63.68104957,71.444906,22.6945829,55.44529865,64.05516792,50.9241305,85.51197625,48.32246532,Clay,Sprinkler,Cereal,539.70017
60.91587676,58.44987489,78.97124918,33.83346896,56.0320786,79.43363873,18.24743847,47.64299979,67.26724046,60.31027631,61.73470242,90.33538007,87.38872751,50.9830934,52.65545643,63.15696755,Clay,Drip,Fruit,481.8497661
34.03254432,34.19681629,46.57748829,94.02338293,76.05283333,11.81957681,20.10454825,72.90348949,86.43418754,21.33481747,64.31549531,88.18816884,10.2985034,58.45028616,74.55733639,49.65838617,Loamy,Flood,Cereal,270.507747
89.07669877,43.16040279,89.18539731,74.79635854,46.99424742,70.36840195,75.40665087,99.95131605,70.29017811,27.03117799,71.81984067,61.69195633,27.09385005,67.12170529,98.19827257,57.50199721,Loamy,Flood,Vegetable,582.0000226
81.76834194,90.58114802,68.3814658,77.84323417,41.96185876,52.23540503,94.98990122,73.91276943,75.96393598,36.05227198,45.41626114,29.95979588,29.77188629,96.15865294,23.81397014,55.60148317,Loamy,Sprinkler,Vegetable,683.6546663
69.26066512,69.98167428,90.93240265,29.71532558,46.64478686,41.20840647,64.96736455,78.55132204,31.07518176,90.11407263,79.65088021,46.30212746,95.49694793,68.69522144,93.42286231,35.0719748,Loamy,Flood,Vegetable,553.921139
,80.86483241,66.11547801,49.8735979,46.82769794,87.61639171,74.4265014,94.45285137,43.41402317,25.56725721,97.69227397,97.80697588,23.83242906,89.53526368,57.01275531,51.00256026,Clay,Drip,Fruit,675.4016288
88.05647809,50.89108808,21.81591748,65.60318751,58.97621043,86.88409234,78.57727701,20.22861352,,93.0585857,34.39854488,64.69959015,13.32661152,60.06734753,67.88962277,71.4324245,Clay,Flood,Fruit,595.4995411
73.7526679,66.72224975,37.872254,79.29762564,58.9122883,12.00715344,33.65328471,73.43058641,55.51888981,57.05071597,73.27257549,80.29879796,58.10153453,66.42350944,89.00821062,44.58039448,Clay,Sprinkler,Fruit,561.4163485
85.33119955,32.35452479,28.16154534,19.35634383,54.74384343,64.85546102,14.07066678,86.57253622,51.01546606,74.40126719,93.56217872,50.48782258,57.57026162,16.28532578,46.86887553,65.93252054,Loamy,Sprinkler,Cereal,526.0611911
72.77243155,73.49147473,91.79438479,96.61287848,22.13072064,43.10490019,10.16854695,95.89407402,99.74465329,19.9220038,71.76580864,57.88065479,85.96422688,21.99373506,47.68233174,60.12540218,Clay,Sprinkler,Vegetable,575.7882837
71.21266946,48.48412003,78.43600606,90.11986035,54.64679307,47.40949014,41.55843547,28.98723607,65.00877875,34.21301939,71.29985488,48.6058701,95.39736852,62.17033917,57.44636527,45.5077825,Sandy,Flood,Vegetable,509.1909561
65.67502404,49.82909633,70.8758532,34.33137314,25.21935104,84.88366653,31.73178054,55.3536107,80.78003409,96.26667474,30.13953122,73.26288983,58.46908979,45.6141583,11.7191876,51.05401258,Sandy,Sprinkler,Vegetable,475.9974002
77.74449756,68.43900921,37.08696877,84.04842187,21.35222077,37.88557944,15.60859525,71.24993629,40.06132037,33.95349522,58.16171803,86.63239125,93.69947642,81.89294679,54.69995628,40.42063277,Clay,Flood,Cereal,599.2842291
24.27445948,94.26525593,26.56402948,56.64915307,93.93811456,94.87439296,26.15754632,32.27209566,84.83907982,36.68695484,60.62705592,55.66271889,75.26432362,58.88600874,36.19785385,59.50415178,Loamy,Sprinkler,Fruit,398.4436196
89.27836833,15.76057119,78.08059792,51.56258334,64.44550118,26.16704437,21.20490084,64.04255769,65.35764698,27.78376464,73.01166062,53.27807128,33.81032152,89.40619351,93.51587642,40.54857745,Sandy,Sprinkler,Cereal,496.5456649
88.4659175,84.22689136,52.67421513,38.29906952,69.35410523,69.6450181,92.33905426,33.18209042,72.72930984,21.61662988,99.71393049,40.62578204,93.55786398,97.50985106,17.89617689,55.02948231,Clay,Sprinkler,Vegetable,689.145142
12.63225547,36.31447994,30.32105969,62.2871728,46.16143033,70.48945603,22.62404921,40.01113185,36.49877002,30.99318773,13.02794403,25.93870249,70.06988586,23.28716666,51.33884158,69.28399281,Sandy,Drip,Vegetable,170.6343105
,49.95275091,65.49597803,75.69002059,91.80828027,32.69756453,58.38836176,49.73668269,59.37745525,67.80942028,15.87093951,94.53229506,47.26863395,45.53449765,95.27213533,44.53192885,Sandy,Drip,Cereal,576.3145265
21.59828807,11.97219959,13.63004669,46.98396145,67.41374406,39.22755481,63.37953596,57.62710889,67.06332761,50.98309602,17.01550625,38.44717468,71.22178761,69.84829227,91.09317253,54.4544256,Sandy,Sprinkler,Fruit,146.992855
40.16069688,37.09414701,39.35532287,66.62972737,79.22528826,85.13186433,58.91405119,50.44292845,63.01852082,59.83802527,76.8681221,82.06223172,46.1181545,37.49398799,73.12135981,36.04833689,Sandy,Sprinkler,Fruit,314.9135988
,55.23681184,52.17012951,72.9381629,43.17062221,78.56247295,18.91507908,54.38759678,92.36743403,21.01283459,22.27184156,74.38123192,20.27653912,34.03291039,63.04249468,51.42050399,Clay,Flood,Vegetable,548.5202688
24.46839064,15.05584696,23.31625007,74.00096353,96.40106927,39.61862923,38.69185256,,90.8445398,82.19048024,66.0206687,81.18258403,74.70808725,83.23647046,35.26578434,40.87057898,Sandy,Flood,Cereal,162.281557
83.61703217,54.19861564,98.61890298,14.67694883,83.84151611,58.05608922,14.61432992,24.30685846,97.38856521,80.56852305,39.22019901,94.309132,84.1678851,98.23406222,43.02614015,53.44764275,Clay,Drip,Fruit,584.5866336
84.89207602,93.4399566,28.81876281,87.37730251,86.85536167,15.55122666,45.61029227,14.26149796,70.06852054,11.943092,51.15879606,66.10336842,75.59255791,79.64229981,18.11213783,45.64454019,Sandy,Flood,Cereal,700.1798626
55.67209604,19.48538963,21.7317817,51.24279833,25.49748407,28.78712942,26.97390381,27.63808502,97.47227171,44.51635851,29.40968438,90.8155309,30.6203201,57.13089605,80.7497468,41.09344194,Sandy,Flood,Vegetable,333.7057448
10.57472845,78.79966553,28.31813865,33.61744735,34.38668871,53.7238503,60.546928,62.37492774,84.92302,16.18935418,87.94959052,25.09275906,96.09715121,49.82601088,39.14827911,49.62527313,Sandy,Flood,Vegetable,296.4094292
35.83343199,46.8703948,79.21550198,31.75880567,35.70639397,17.73763618,72.35275545,80.7503903,34.37489263,81.28952015,62.75352917,66.40413184,12.27291055,58.56829485,70.10037091,24.47959735,Clay,Flood,Vegetable,322.6699251
65.52342265,68.96563431,48.29550933,53.47127016,34.38183009,85.89991194,57.89078742,25.23228377,,76.35427148,95.01069372,79.50480516,39.94167676,51.6555732,42.18352995,40.45223187,Sandy,Drip,Vegetable,527.6961544
98.30675602,33.42129382,60.88743458,89.81483855,86.98673459,74.62055891,49.0813027,19.7699822,31.4553198,91.17892849,61.71366247,34.44770177,33.40831911,55.25992511,51.78973973,74.70871637,,Drip,Fruit,591.7433641
66.86321743,24.35430363,11.89082413,44.05128235,12.86963157,94.92703036,44.86000788,77.43613245,10.37774447,31.27635631,21.15172275,76.66784212,14.33136049,28.31077455,59.95022251,48.70305515,Loamy,Flood,Vegetable,406.5888205
33.3823223,24.44163528,13.09881777,77.47531721,16.84899901,72.41202154,85.75225913,37.46424975,26.92438778,51.06662948,25.37833905,80.06291462,46.51567237,91.33677544,82.16671676,46.23557597,Sandy,Flood,Fruit,238.3633257
67.06051328,16.34427511,50.12429948,18.71368579,34.65233836,94.6361235,29.74312586,95.63494953,10.36545277,26.60390894,99.01665787,84.80691604,66.08033561,77.90815014,29.00407398,54.7259258,Loamy,Drip,Fruit,382.6142828
58.59868417,26.70820344,83.49897189,52.84510319,27.98856772,59.90613001,76.07965056,74.28861735,74.78546152,43.4111441,75.30086776,38.15946213,89.42975771,71.28796804,45.88888481,61.59215677,,Sprinkler,Cereal,379.6607
80.18608556,69.77974465,89.67149908,99.25175264,30.86736525,64.019675,78.17340923,39.40804425,48.29808679,57.00189264,14.4350875,71.34459312,99.07207446,95.49324739,21.70734147,67.50065947,Sandy,Flood,Vegetable,620.2423038
19.62825749,89.35215507,17.80359108,,81.81488703,97.92739492,47.72800065,36.0588473,38.13172544,14.79977109,73.34029045,37.38279551,82.72806278,35.59548987,16.81844544,50.51094321,Sandy,Sprinkler,Fruit,365.9852687
78.49251123,83.2713117,58.45267919,28.94756396,60.68139345,67.79162322,36.75705393,57.13285476,78.5548802,74.33833696,47.09557421,76.51363487,52.18124668,17.30434698,64.42069206,49.10372557,Loamy,Flood,Cereal,643.0956096
58.71399208,71.66208789,92.19067177,55.12973263,10.51935952,12.7707912,52.34873374,17.12302015,,58.89640243,37.64875481,51.66762986,75.13339834,84.35247943,27.01819399,55.02136418,Loamy,Drip,Cereal,501.7354462
96.66928035,19.93886771,44.9175479,31.02622873,48.63904891,75.1422499,18.38925333,20.59088614,97.77695848,84.60631155,23.86547144,63.77899371,85.92614097,99.85752673,15.38194077,51.76369167,Sandy,Flood,Vegetable,551.6363285
40.76849494,36.02687017,84.66092483,46.86048345,46.70964342,91.49218229,14.1337029,25.82720932,67.78122262,34.46024511,85.59135591,47.42559833,51.87764768,62.05891942,90.73881381,49.51055381,Clay,Sprinkler,Vegetable,308.6300522
66.93597038,37.88261878,22.0326089,80.20756214,20.25507425,81.60222248,20.04428795,79.7251234,51.53760627,91.29889947,15.74572411,24.57846342,80.65489906,15.29284491,58.08829778,57.20278141,Loamy,Drip,Cereal,446.2128848
93.8825295,32.49612518,94.18550407,79.41023338,70.85276097,62.54499454,26.84305283,56.24716233,37.47378714,99.88248277,36.08519161,26.02265766,53.43871765,80.24212361,22.11653867,57.05252305,Sandy,Flood,Fruit,570.8534009
19.22587552,56.35050937,77.62809858,30.52903401,73.18874695,70.41731618,55.37591383,10.95104105,30.00863883,92.73685945,37.57446044,16.98120165,44.78463918,16.6374144,14.80835147,51.773863,Loamy,Flood,Vegetable,266.5852918
94.35056385,58.19984334,94.72009535,93.00009863,74.88038971,99.11726103,86.42229725,,29.16333554,80.01032282,24.48147556,65.62654117,57.3481754,58.60125876,20.78740481,75.29581735,Clay,Drip,Cereal,649.0991476
71.90971501,42.11973777,70.89555102,63.33113645,75.5623851,18.15958797,31.20780988,48.13211608,46.82704372,83.11319226,55.7366395,86.37745582,70.82692639,34.97792268,52.42035163,70.24193121,Loamy,Flood,Cereal,489.30498
16.10533532,41.84102429,42.70635388,44.19318619,10.00475442,70.05203458,94.16458097,55.97671285,99.26077198,61.63698183,11.05323641,11.87531436,75.41938507,92.35241025,70.16187297,56.73356069,Sandy,Drip,Fruit,206.0087742
37.08672103,84.57000381,94.43630553,55.17420227,95.85287235,35.50579251,95.9417118,29.27046191,10.07683277,27.11384766,37.08779639,15.96155519,42.1062642,50.61980919,67.71520675,62.76017224,Loamy,Flood,Fruit,443.5582332
73.73548798,81.03635635,34.80100987,64.45641281,83.27878903,67.60813569,96.30141444,59.66040056,27.74853075,70.93366166,94.02664996,51.17202931,61.41882264,90.86170136,22.99807776,44.4329428,Clay,Drip,Cereal,603.250514
